{app_id},{app_name},{app_name_dashboard},{app_version},{app_version_raw},{app_version_short},{store},{tracker},{tracker_name},{first_tracker},{last_tracker},{last_tracker_name},{outdated_tracker},{network_name},{campaign_name},{adgroup_name},{creative_name},{impression_based},{is_organic},{rejection_reason},{click_referer},{activity_kind},{click_time},{click_time_hour},{impression_time},{impression_time_hour},{conversion_duration},{engagement_time},{engagement_time_hour},{installed_at},{installed_at_hour},{install_finish_time},{install_begin_time},{referral_time},{created_at},{created_at_milli},{created_at_hour},{reattributed_at},{reattributed_at_hour},{attribution_updated_at},{connection_type},{click_attribution_window},{impression_attribution_window},{reattribution_attribution_window},{inactive_user_definition},{adid},{idfa},{android_id},{android_id_md5},{mac_sha1},{mac_md5},{idfa||android_id},{idfa||gps_adid},{idfa||gps_adid||fire_adid},{idfa_md5},{idfa_md5_hex},{idfa_upper},{idfv},{gps_adid},{gps_adid_md5},{win_udid},{win_hwid},{win_naid},{win_adid},{fire_adid},{match_type},{reftag},{referrer},{user_agent},{ip_address},{isp},{region},{country},{country_subdivision},{city},{postal_code},{language},{device_name},{device_type},{os_name},{api_level},{sdk_version},{os_version},{random},{nonce},{random_user_id},{environment},{tracking_enabled},{tracking_limited},{timezone},{event},{event_name},{last_time_spent},{time_spent},{session_count},{lifetime_session_count},{deeplink},{partner_parameters},{revenue_float},{revenue},{currency},{revenue_usd},{revenue_usd_cents},{reporting_revenue},{reporting_currency},{cost_type},{cost_amount},{cost_currency},{reporting_cost},{cost_id_md5},{push_token},{publisher_parameters},{label},{gclid},{adwords_campaign_type},{adwords_campaign_name},{adwords_campaign_id},{adwords_adgroup_id},{adwords_creative_id},{adwords_network_type},{adwords_network_subtype},{adwords_keyword},{adwords_matchtype},{adwords_placement},{adwords_video_id},{search_term},{fb_campaign_group_name},{fb_campaign_group_id},{fb_campaign_name},{fb_campaign_id},{fb_adgroup_name},{fb_adgroup_id},{fb_ad_objective_name},{fb_account_id},{fb_platform_position},{tweet_id},{twitter_line_item_id},{iad_conversion_type},{iad_keyword_matchtype},{publisher_parameters},{att_status},{sk_ts},{sk_payload},{sk_version},{sk_network_id},{sk_campaign_id},{sk_transaction_id},{sk_app_id},{sk_attribution_signature},{sk_invalid_signature},{network_name},{campaign_name},{adgroup_name},{creative_name},{tracker},{ip_address},{user_agent},{partner}
com.virginmobile.uae,,Virgin Mobile UAE,,,,google,iba4cwx,Total Media Ventures (TMV)::unknown::sense_FAM_FYT,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,,,,,impression,,,1679356800,1679356800,,1679356800,1679356800,,,,,,1679356800,1.67936E+12,1679356800,,,,Cellular,,24,,,,9B2C3D6B-244B-4D92-BEB9-B413E938489F,,,,,9B2C3D6B-244B-4D92-BEB9-B413E938489F,9B2C3D6B-244B-4D92-BEB9-B413E938489F,9B2C3D6B-244B-4D92-BEB9-B413E938489F,n57WrV2ko_d5GvWvOKRJbA,9f9ed6ad5da4a3f7791af5af38a4496c,9B2C3D6B-244B-4D92-BEB9-B413E938489F,,9b2c3d6b-244b-4d92-beb9-b413e938489f,7aecc52d9658c054da34b355ff1860c8,,,,,,,vBVaZjCd6SsJ9,,"Mozilla/5.0 (Linux; Android 6.0; Maya Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/44.0.2403.119 Mobile Safari/537.36",94.57.213.6,Etisalat,,ae,Dubai,Dubai,,,Maya,phone,android,,,6,368268740,dom8iwjxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,iba4cwx,94.57.213.6,"Mozilla/5.0 (Linux; Android 6.0; Maya Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/44.0.2403.119 Mobile Safari/537.36",
1198503948,ae.virginmobile.virginmobileuae,Virgin Mobile UAE,1990,1990,2.54.0,itunes,s7a0oa,Organic,s7a0oa,,,,Organic,,,,0,1,,,install,,,,,,,,1679356767,1679353200,1679356659,,,1679356767,1.67936E+12,1679353200,,,,Cable/DSL,0,,,,164ff8abb428b84c81f8bd5ed896e3e8,,,,,,,,,,,,5A3387C7-965B-4FED-8DC2-A696B40FCA1B,,,,,,,,,oMdr4sHZyyk4D,,virginDubai/1990 CFNetwork/1209 Darwin/20.2.0,86.96.52.64,Etisalat,ae,ae,Sharjah,Sharjah,,ar,iPhone14Pro,phone,ios,,ios4.29.6,16.1.2,757856992,gpj9rv8cq,85bc58778fde760c298f3206b24ed325b0a2f999,production,0,1,UTC+0900,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Organic,,,,s7a0oa,86.96.52.64,virginDubai/1990 CFNetwork/1209 Darwin/20.2.0,
1198503948,ae.virginmobile.virginmobileuae,Virgin Mobile UAE,2084,2084,2.53.1,itunes,hxhve7e,Maas_CPI_Nov_2020::Affle_net_VM_android::70_677_51760::VirginMobile_UAE_iOS_NR_CPI,hxhve7e,,,,Maas_CPI_Nov_2020,Affle_net_VM_android,70_677_51760,VirginMobile_UAE_iOS_NR_CPI,0,0,,,session,1619146017,1619143200,,,493815,1619146017,1619143200,1619639832,1619636400,,,,1679356770,1.67936E+12,1679353200,,,,Corporate,,,,,c38778fb1968aec7c780eb0cbaa44559,,,,,,,,,,,,46FB4480-D082-40A9-B3F0-639ED6D75779,,,,,,,,device_tag,c3GqIYl2U2BOm,,virginDubai/2084 CFNetwork/1335.0.3 Darwin/21.6.0,5.195.40.8,Etisalat,,ae,Dubai,Dubai,,,iPhone12ProMax,phone,ios,,ios4.32.1,15.6.1,126287500,p8vh01wb9,c88c9030681104c2e35cb5e8db61fbff6b8161bc,production,0,1,UTC+0400,,,9,,128,128,,,,,,,,,,,,,,,ab0128206ad7341c0bd7fa8fc449fea6e73e3ac42367059518bbd19b3afd5c6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,Maas_CPI_Nov_2020,Affle_net_VM_android,70_677_51760,VirginMobile_UAE_iOS_NR_CPI,hxhve7e,5.195.40.8,virginDubai/2084 CFNetwork/1335.0.3 Darwin/21.6.0,
com.virginmobile.uae,,Virgin Mobile UAE,,,,google,iba4cwx,Total Media Ventures (TMV)::unknown::sense_FAM_FYT,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,,,,,impression,,,1679356800,1679356800,,1679356800,1679356800,,,,,,1679356800,1.67936E+12,1679356800,,,,Cable/DSL,,24,,,,5490C7E7-AE44-4BDF-8BDA-65435E7312FF,,,,,5490C7E7-AE44-4BDF-8BDA-65435E7312FF,5490C7E7-AE44-4BDF-8BDA-65435E7312FF,5490C7E7-AE44-4BDF-8BDA-65435E7312FF,Pjk3AT-GVDhOM6ELdpfOFw,3e3937013f8654384e33a10b7697ce17,5490C7E7-AE44-4BDF-8BDA-65435E7312FF,,5490c7e7-ae44-4bdf-8bda-65435e7312ff,1440a82d4ac7f27bfa0bd5e7c0aa9ba3,,,,,,,vhglo2s7S4teT,,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G900K Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.111 Mobile Safari/537.36 (Mobile; afma-sdk-a-v20104018.20104018.0)",92.97.127.90,Etisalat,,ae,Dubai,Dubai,,,GalaxyS5,phone,android,,,6.0.1,584023561,vl9ztetka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,iba4cwx,92.97.127.90,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G900K Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.111 Mobile Safari/537.36 (Mobile; afma-sdk-a-v20104018.20104018.0)",
com.virginmobile.uae,,Virgin Mobile UAE,,,,google,iba4cwx,Total Media Ventures (TMV)::unknown::sense_FAM_FYT,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,,,,,impression,,,1679356801,1679356800,,1679356801,1679356800,,,,,,1679356801,1.67936E+12,1679356800,,,,Cable/DSL,,24,,,,B5D2E0CD-EBE6-4FC7-B200-33B0EA9A52D8,,,,,B5D2E0CD-EBE6-4FC7-B200-33B0EA9A52D8,B5D2E0CD-EBE6-4FC7-B200-33B0EA9A52D8,B5D2E0CD-EBE6-4FC7-B200-33B0EA9A52D8,587B8zwebwcE8kpiQ1I0fw,e7cec1f33c1e6f0704f24a624352347f,B5D2E0CD-EBE6-4FC7-B200-33B0EA9A52D8,,b5d2e0cd-ebe6-4fc7-b200-33b0ea9a52d8,447c05f41ffa29baca5a01ec046f82f1,,,,,,,vWk9sUiAj4K5z,,Dalvik/2.1.0 (Linux; U; Android 9; Mi A1 MIUI/V10.0.22.0.PDHMIXM),86.97.227.221,Etisalat,,ae,Abu Dhabi,Abu Dhabi,,,MiA1,phone,android,,,9,179807510,2x1h3vi05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,iba4cwx,86.97.227.221,Dalvik/2.1.0 (Linux; U; Android 9; Mi A1 MIUI/V10.0.22.0.PDHMIXM),
1198503948,,Virgin Mobile UAE,,,,itunes,wf02yyw,ZuperAds_CPI_April_2020::45,,,,,ZuperAds_CPI_April_2020,45,,,,,,,click,1679356800,1679356800,,,,1679356800,1679356800,,,,,,1679356800,1.67936E+12,1679356800,,,,Cable/DSL,720,,24,24,,,,,,,,,,,,,,,,,,,,,,cLZ3YcsUHvm0o,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/20D67 Safari/604.1",92.97.78.242,Etisalat,ae,ae,Dubai,Dubai,,ar,iPhone,phone,ios,,,16.3.1,929600432,90zjmuwdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,6418f37c311de70346fedcc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZuperAds_CPI_April_2020,45,,,wf02yyw,92.97.78.242,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/20D67 Safari/604.1",
1198503948,,Virgin Mobile UAE,,,,itunes,8q237po,InMobi_CPI_iOS_Mar_23::VirginMobile_iOS_UAE::47_28903::$CREATIVE_NAME,,,,,InMobi_CPI_iOS_Mar_23,VirginMobile_iOS_UAE,47_28903,$CREATIVE_NAME,,,,,click,1679356801,1679356800,,,,1679356801,1679356800,,,,,,1679356801,1.67936E+12,1679356800,,,,Cable/DSL,720,,24,24,,9DF7DBE7-B598-46DA-B8E1-4313FCA5FBB3,,,,,9DF7DBE7-B598-46DA-B8E1-4313FCA5FBB3,9DF7DBE7-B598-46DA-B8E1-4313FCA5FBB3,9DF7DBE7-B598-46DA-B8E1-4313FCA5FBB3,GmsfB7gdg9zCkZ8gbIhVpw,1a6b1f07b81d83dcc2919f206c8855a7,9DF7DBE7-B598-46DA-B8E1-4313FCA5FBB3,,,,,,,,,,cq9Xhp0YNNT0g,,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/11B651",94.205.97.36,DU Telecom,,ae,Dubai,Dubai,,,iPhone,phone,ios,,,7.0.6,789764946,5q7zmi02x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,InMobi_CPI_iOS_Mar_23,VirginMobile_iOS_UAE,47_28903,$CREATIVE_NAME,8q237po,94.205.97.36,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/11B651",
com.virginmobile.uae,,Virgin Mobile UAE,,,,google,iba4cwx,Total Media Ventures (TMV)::unknown::sense_FAM_FYT,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,,,,,impression,,,1679356801,1679356800,,1679356801,1679356800,,,,,,1679356801,1.67936E+12,1679356800,,,,Cable/DSL,,24,,,,D20C7CF7-CAF6-41C8-A795-226610F92FF1,,,,,D20C7CF7-CAF6-41C8-A795-226610F92FF1,D20C7CF7-CAF6-41C8-A795-226610F92FF1,D20C7CF7-CAF6-41C8-A795-226610F92FF1,qya-oYgTmH4TjRwjexM1gA,ab26bea18813987e138d1c237b133580,D20C7CF7-CAF6-41C8-A795-226610F92FF1,,d20c7cf7-caf6-41c8-a795-226610f92ff1,9cd4ca5d35d62954a8371d4fcf66fd82,,,,,,,vbW0pzFfSWxeo,,"Mozilla/5.0 (Linux; Android 9; LM-Q815L Build/PKQ1.190522.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.99 Mobile Safari/537.36",80.227.51.94,DU Telecom,,ae,Dubai,Dubai,,,Q8,phone,android,,,9,286384588,0xfruiboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,iba4cwx,80.227.51.94,"Mozilla/5.0 (Linux; Android 9; LM-Q815L Build/PKQ1.190522.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.99 Mobile Safari/537.36",
com.virginmobile.uae,,Virgin Mobile UAE,,,,google,iba4cwx,Total Media Ventures (TMV)::unknown::sense_FAM_FYT,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,,,,,impression,,,1679356801,1679356800,,1679356801,1679356800,,,,,,1679356801,1.67936E+12,1679356800,,,,Cable/DSL,,24,,,,E90EEDA3-6AF2-43A3-9F1E-8C30C1128DBE,,,,,E90EEDA3-6AF2-43A3-9F1E-8C30C1128DBE,E90EEDA3-6AF2-43A3-9F1E-8C30C1128DBE,E90EEDA3-6AF2-43A3-9F1E-8C30C1128DBE,Svz5c1fOgC82oifWF4rmFg,4afcf97357ce802f36a227d6178ae616,E90EEDA3-6AF2-43A3-9F1E-8C30C1128DBE,,e90eeda3-6af2-43a3-9f1e-8c30c1128dbe,0c2d41a331b04a77dc10080df5138f0f,,,,,,,v63PjnIBgUqlQ,,"Mozilla/5.0 (Linux; Android 6.0; 5010E Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36",2.51.217.163,Etisalat,,ae,Imarat Ra's al Khaymah,Ras al-Khaimah,,,Pixi4(5)3G,phone,android,,,6,365573905,srip12znm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,iba4cwx,2.51.217.163,"Mozilla/5.0 (Linux; Android 6.0; 5010E Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36",
com.virginmobile.uae,,Virgin Mobile UAE,,,,google,iba4cwx,Total Media Ventures (TMV)::unknown::sense_FAM_FYT,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,,,,,impression,,,1679356800,1679356800,,1679356800,1679356800,,,,,,1679356800,1.67936E+12,1679356800,,,,Cable/DSL,,24,,,,E78CDDA6-D84C-48D0-A431-FDC36CEFC17F,,,,,E78CDDA6-D84C-48D0-A431-FDC36CEFC17F,E78CDDA6-D84C-48D0-A431-FDC36CEFC17F,E78CDDA6-D84C-48D0-A431-FDC36CEFC17F,01K1Rw-ONbc0F0EeIikriQ,d352b5470f8e35b73417411e22292b89,E78CDDA6-D84C-48D0-A431-FDC36CEFC17F,,e78cdda6-d84c-48d0-a431-fdc36cefc17f,5e43db8fbd4852e26bf3e6957583d766,,,,,,,vaizK3kmek0VB,,"Mozilla/5.0 (Linux; Android 4.4.2; LGM-V300K Build/N2G47H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 (Mobile; afma-sdk-a-v202414005.202414005.0)",92.98.236.173,Etisalat,,ae,Dubai,Dubai,,,V30,phone,android,,,4.4.2,706289509,zcmo6542v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,iba4cwx,92.98.236.173,"Mozilla/5.0 (Linux; Android 4.4.2; LGM-V300K Build/N2G47H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 (Mobile; afma-sdk-a-v202414005.202414005.0)",
com.virginmobile.uae,,Virgin Mobile UAE,,,,google,iba4cwx,Total Media Ventures (TMV)::unknown::sense_FAM_FYT,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,,,,,impression,,,1679356801,1679356800,,1679356801,1679356800,,,,,,1679356801,1.67936E+12,1679356800,,,,Cable/DSL,,24,,,,9998113F-908D-4AB3-8F56-C34D31F88DAF,,,,,9998113F-908D-4AB3-8F56-C34D31F88DAF,9998113F-908D-4AB3-8F56-C34D31F88DAF,9998113F-908D-4AB3-8F56-C34D31F88DAF,E71JlvKakaU3F29aGfzm5w,13bd4996f29a91a537176f5a19fce6e7,9998113F-908D-4AB3-8F56-C34D31F88DAF,,9998113f-908d-4ab3-8f56-c34d31f88daf,0878d2696d98b4e689c45a77968d646e,,,,,,,vsAwq1hIwzJfg,,"Mozilla/5.0 (Linux; Android 6.0.1; SM-N920T Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/84.0.4147.111 Mobile Safari/537.36 (Mobile; afma-sdk-a-v202614019.202614019.0)",94.202.9.234,DU Telecom,,ae,Dubai,Dubai,,,GalaxyNote5,phone,android,,,6.0.1,506086192,miblgn4un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,iba4cwx,94.202.9.234,"Mozilla/5.0 (Linux; Android 6.0.1; SM-N920T Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/84.0.4147.111 Mobile Safari/537.36 (Mobile; afma-sdk-a-v202614019.202614019.0)",
com.virginmobile.uae,,Virgin Mobile UAE,,,,google,iba4cwx,Total Media Ventures (TMV)::unknown::sense_FAM_FYT,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,,,,,impression,,,1679356801,1679356800,,1679356801,1679356800,,,,,,1679356801,1.67936E+12,1679356800,,,,Cable/DSL,,24,,,,347FFCE7-641C-4FF9-80A1-E95143B41CED,,,,,347FFCE7-641C-4FF9-80A1-E95143B41CED,347FFCE7-641C-4FF9-80A1-E95143B41CED,347FFCE7-641C-4FF9-80A1-E95143B41CED,1gb5U1p3KksqdpHcFDLKbQ,d606f9535a772a4b2a7691dc1432ca6d,347FFCE7-641C-4FF9-80A1-E95143B41CED,,347ffce7-641c-4ff9-80a1-e95143b41ced,f4732bb8641a98e9c936f8f400f080c1,,,,,,,vDwkX2SIB1q90,,"Mozilla/5.0 (Linux; Android 9; SH-03J Build/S4220; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36 WindVane/3.0.2",37.245.43.80,Etisalat,,ae,Dubai,Dubai,,,AquosR,phone,android,,,9,226603049,q0pl47xsz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,iba4cwx,37.245.43.80,"Mozilla/5.0 (Linux; Android 9; SH-03J Build/S4220; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36 WindVane/3.0.2",
1198503948,,Virgin Mobile UAE,,,,itunes,8q237po,InMobi_CPI_iOS_Mar_23::VirginMobile_iOS_UAE::47_28903::$CREATIVE_NAME,,,,,InMobi_CPI_iOS_Mar_23,VirginMobile_iOS_UAE,47_28903,$CREATIVE_NAME,,,,,click,1679356800,1679356800,,,,1679356800,1679356800,,,,,,1679356800,1.67936E+12,1679356800,,,,Cable/DSL,720,,24,24,,99C17E11-941A-43E2-90C4-256CEB6DA7A7,,,,,99C17E11-941A-43E2-90C4-256CEB6DA7A7,99C17E11-941A-43E2-90C4-256CEB6DA7A7,99C17E11-941A-43E2-90C4-256CEB6DA7A7,srBeCh9PlfXItY1WWiySXg,b2b05e0a1f4f95f5c8b58d565a2c925e,99C17E11-941A-43E2-90C4-256CEB6DA7A7,,,,,,,,,,cDmui64AmuBdt,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",94.204.176.0,DU Telecom,,ae,Dubai,Dubai,,,iPhone,phone,ios,,,16.0.2,838614952,bkmedqyji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,InMobi_CPI_iOS_Mar_23,VirginMobile_iOS_UAE,47_28903,$CREATIVE_NAME,8q237po,94.204.176.0,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",
com.virginmobile.uae,,Virgin Mobile UAE,,,,google,iba4cwx,Total Media Ventures (TMV)::unknown::sense_FAM_FYT,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,,,,,impression,,,1679356801,1679356800,,1679356801,1679356800,,,,,,1679356801,1.67936E+12,1679356800,,,,Cable/DSL,,24,,,,FE336114-1DC7-4FFE-A47F-610E279228E0,,,,,FE336114-1DC7-4FFE-A47F-610E279228E0,FE336114-1DC7-4FFE-A47F-610E279228E0,FE336114-1DC7-4FFE-A47F-610E279228E0,rryaFDukv7OYYtAz2A0zMQ,aebc9a143ba4bfb39862d033d80d3331,FE336114-1DC7-4FFE-A47F-610E279228E0,,fe336114-1dc7-4ffe-a47f-610e279228e0,98cf8ddac47ec74786230137096c7e23,,,,,,,vI7PjLbBP07S6,,"Mozilla/5.0 (Linux; Android 10; M2004J19C Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36",2.49.80.168,Etisalat,,ae,Dubai,Dubai,,,9,phone,android,,,10,167670759,06j8avdag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,iba4cwx,2.49.80.168,"Mozilla/5.0 (Linux; Android 10; M2004J19C Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36",
com.virginmobile.uae,,Virgin Mobile UAE,,,,google,iba4cwx,Total Media Ventures (TMV)::unknown::sense_FAM_FYT,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,,,,,impression,,,1679356800,1679356800,,1679356800,1679356800,,,,,,1679356800,1.67936E+12,1679356800,,,,Cable/DSL,,24,,,,F0425F51-10F8-42AB-8891-C448C34041F8,,,,,F0425F51-10F8-42AB-8891-C448C34041F8,F0425F51-10F8-42AB-8891-C448C34041F8,F0425F51-10F8-42AB-8891-C448C34041F8,ryjtdstQdEnrOuptOaVFHA,af28ed76cb507449eb3aea6d39a5451c,F0425F51-10F8-42AB-8891-C448C34041F8,,f0425f51-10f8-42ab-8891-c448c34041f8,99c0b981e8be888d9bbc43c323b7f18b,,,,,,,vGtjM6PL5Vb7u,,"Mozilla/5.0 (Linux; Android 11; RMX1971 Build/RKQ1.201217.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36",2.50.104.55,Etisalat,,ae,Imarat Ra's al Khaymah,Ras al-Khaimah,,,5Pro,phone,android,,,11,677859924,sbzy7rsb4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,iba4cwx,2.50.104.55,"Mozilla/5.0 (Linux; Android 11; RMX1971 Build/RKQ1.201217.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36",
1198503948,,Virgin Mobile UAE,,,,itunes,wf02yyw,ZuperAds_CPI_April_2020::45,,,,,ZuperAds_CPI_April_2020,45,,,,,,,click,1679356800,1679356800,,,,1679356800,1679356800,,,,,,1679356800,1.67936E+12,1679356800,,,,Cellular,720,,24,24,,,,,,,,,,,,,,,,,,,,,,cVikLJkZBHbDh,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/20J373 Safari/604.1",5.30.9.119,DU Telecom,ae,ae,Dubai,Dubai,,ar,iPhone,phone,ios,,,16,561371409,25e3djkrh,,,,,,,,,,,,,,,,,,,,,,,,,,,,6418f37d74ceba0346cab603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZuperAds_CPI_April_2020,45,,,wf02yyw,5.30.9.119,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/20J373 Safari/604.1",
com.virginmobile.uae,,Virgin Mobile UAE,,,,google,iba4cwx,Total Media Ventures (TMV)::unknown::sense_FAM_FYT,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,,,,,impression,,,1679356801,1679356800,,1679356801,1679356800,,,,,,1679356801,1.67936E+12,1679356800,,,,Cable/DSL,,24,,,,6342B021-FDB4-48BB-AB05-7BB98C595A10,,,,,6342B021-FDB4-48BB-AB05-7BB98C595A10,6342B021-FDB4-48BB-AB05-7BB98C595A10,6342B021-FDB4-48BB-AB05-7BB98C595A10,4FVQyY60zKZJqdsDDA4WqA,e05550c98eb4cca649a9db030c0e16a8,6342B021-FDB4-48BB-AB05-7BB98C595A10,,6342b021-fdb4-48bb-ab05-7bb98c595a10,2a9ef1d1bac0b912d8ae7fcf3846c7d4,,,,,,,vneBHlzRMhsPS,,"Mozilla/5.0 (Linux; Android 11; Redmi Note 8 Pro Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36",86.99.39.90,Etisalat,,ae,Dubai,Dubai,,,Note8Pro,phone,android,,,11,99998925,qosiws5if,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Media Ventures (TMV),unknown,sense_FAM_FYT,,iba4cwx,86.99.39.90,"Mozilla/5.0 (Linux; Android 11; Redmi Note 8 Pro Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.61 Mobile Safari/537.36",
